,name,address,sex,date_of_birth,race,marital-status,occupation,pregnant,relationship,education,income,native-country,workclass,education-num,capital-gain,fnlwgt,hours-per-week,capital-loss,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class
547,Stephen Johnson,"USS Parker
fPO AP 89469", female,6/1/1970, Black, Never-married, Other-service,f,Own_child, Bachelors,<=50K, United-States, Private,13.0,0.0,189607.0,36.0,0.0,0.011618628999999998,10.11607074,133.296875,2.100334448,-0.61654769,123.1064912,57.17877111,15.3076576,49.0,0.0
548,Jason Marvel,"7400 Lisa trace Suite 346
Ricetown, fL 35100", Male,21/12/1965, White, Never-married, Craft-repair,f,Own_child, 11th,<=50K, United-States, Private,7.0,594.0,106733.0,40.0,0.0,0.020489591,10.63124544,128.625,1.860367893,-0.033839098,129.15651029999998,47.57641879,15.68085985,53.0,0.0
549,Gregg Mahaney,"926 Jeremy fall Apt. 537
Shariville, GA 94859", Male,15/2/1967, Black, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,268804.0,30.0,0.0,0.272270124,10.2987034,117.3125,2.119565217,-0.320279745,138.69779540000002,47.242517600000006,13.57346856,52.0,0.0
550,Richard Staley,"1154 Paul Ridges Suite 790
East Jillianton, Vt 66130", Male,2/8/1976, White, Married-civ-spouse, Sales,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,147473.0,40.0,0.0,-0.24165907600000006,5.176537528,143.921875,5.929765886,-0.14180752900000002,27.68580927,50.94169605,28.38701862,43.0,0.0
551,Lloyd tillman,"1969 Guzman Pass Apt. 941
Lake Rebecca, MO 89166", female,27/10/1969, White, Married-civ-spouse, Exec-managerial,f, Wife, Some-college,<=50K, United-States, Private,10.0,0.0,268620.0,33.0,0.0,-0.056718060999999986,6.334432615,124.734375,4.907190635,0.083811125,40.57575061,47.83949146,29.29076210000001,49.0,0.0
552,Jeff Glass,"597 Michelle Inlet
Pennybury, HI 29926", female,22/5/1963, White, Divorced, Exec-managerial,f, Unmarried, Some-college,<=50K, United-States, Private,10.0,0.0,141483.0,40.0,0.0,-0.020350952,2.927283624,124.9609375,17.14548495,-0.183169659,6.6584453360000015,48.34501693,55.13683712,56.0,0.0
553,Henry Glenn,"6345 Deborah Keys Suite 890
North Christopher, GA 56439", Male,25/4/1975, White, Never-married, farming-fishing,f,Not_in_family, HS-grad,<=50K, Poland, Local-gov,9.0,0.0,324960.0,40.0,0.0,0.051290501,15.23245522,128.6484375,0.93812709,-0.394813634,243.1387517,48.70343767,13.18841533,44.0,0.0
554,Garry Godwin,"641 James tunnel
Williamston, NM 22473", Male,28/10/1977, White, Never-married, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,226975.0,60.0,1876.0,0.8501844736562745,0.988847761,25.828125,72.12541806,3.51995953893099,0.136513894,29.67930397,70.63552397,41.0,1.0
555,Paul Dong,"0355 Melissa Lodge Apt. 434
North Markfort, Vt 88942", female,13/11/1955, White, Widowed, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,84053.0,15.0,0.0,0.332061724,5.457269692000001,94.59375,5.739130435,0.493383779,30.309902,47.99242087,29.3619525,63.0,0.0
556,Kevin Dickson,"04606 Scott forges
Port Amystad, IN 67304", Male,7/8/1967, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,2885.0,437666.0,50.0,0.0,-0.384979299,-1.930117961,144.4296875,13.815634680350989,-0.305232253,3.001157049,56.98761976,59.39168509,52.0,0.0
557,Alex turpin,"4668 Cuevas Unions Apt. 717
Richardsbury, AZ 09144", Male,1/12/1957, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,163434.0,50.0,0.0,0.15552780800000002,1.514739181,118.1953125,36.16304348,-0.048672422,0.631103897,51.36770912,67.88042313,61.0,1.0
558,Lyle Mcdonald,"USCGC Hodge
fPO AP 04614", female,16/3/1978, White, Married-spouse-absent, Sales,f, Unmarried, Bachelors,>50K, United-States, Private,13.0,0.0,121253.0,70.0,2472.0,3.231805376,1.97295785,53.7890625,30.67056856,18.01165504,2.336556152,30.06208481,67.75205759,41.0,1.0
559,Peter Holt,"118 Vanessa Park
North Danielle, DC 49268", Male,30/3/1973, White, Married-civ-spouse, Handlers-cleaners,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,488706.0,40.0,0.0,0.005773627,9.626191729,100.459000499871,2.25,-0.33842983200000004,125.7347649,51.80433581,13.7303904,46.0,0.0
560,Anthony Heil,"7527 Nancy Walks
West Janet, MA 87830", Male,5/11/1978, Black, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,220656.0,40.0,0.0,-0.052188209000000006,12.36337002,118.765625,1.571906355,-0.356135118,203.0880313,49.55102868,11.97303325,40.0,0.0
561,James Bixby,"336 Patricia Spring
Sandrafurt, NJ 81860", Male,2/6/1960, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,<=50K, United-States, Self-emp-not-inc,10.0,0.0,80145.0,40.0,0.0,0.236193811,2.070202719,109.0234375,25.97408027,0.037597099,2.728527151,46.91555993,59.69249655,59.0,0.0
562,Charles Lovette,"20493 Leah Wall
New Jeffrey, GA 55945", Male,18/11/1969, White, Married-civ-spouse, Protective-serv,t, Husband, HS-grad,<=50K, United-States, State-gov,9.0,0.0,294400.0,38.0,0.0,0.143675394,3.742814225,118.3359375,12.35117057,0.980897334,13.25971917,41.62843029,43.93108494,49.0,0.0
563,William Harrison,"805 tucker Shore Apt. 338
West Cory, KY 52518", Male,24/10/1959, White, Divorced, Exec-managerial,f,Not_in_family, Bachelors,>50K, United-States, Private,13.0,27828.0,202027.0,50.0,0.0,0.151630196,13.73832289,100.9609375,1.246655518,0.770638356,236.38976040000003,41.88048515,11.61831088,60.0,0.0
564,David Sanders,"4780 Joseph Mount
Jonesshire, RI 87231", Male,3/11/1963, White, Married-civ-spouse, Prof-specialty,f, Husband, Masters,>50K, United-States, Local-gov,14.0,0.0,141637.0,40.0,0.0,0.70713993,2.041762643,85.4609375,26.33277592,0.415418048,2.829611217,51.88778492,56.48789756,55.0,0.0
565,Donald Gillian,"5943 Vanessa Crescent
South Robertburgh, LA 04190", Male,15/2/1961, White, Married-civ-spouse, Sales,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,127215.0,48.0,0.0,4.706016931000001,2.8016639860000003,36.71875,20.43060201,27.32536362,7.450339955,31.0568877,50.84288903,58.0,1.0
566,francisco flores,"458 Cochran Corner
East Allen, AZ 69883", Male,17/5/1950, White, Married-civ-spouse, transport-moving,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,318046.0,48.0,0.0,5.748145325,1.946267405,14.5625,31.60033445,36.10484586,3.3370898760000003,30.41066579,56.3347686,69.0,1.0
567,Robert Urbina,"6412 Hernandez Harbor
frankshire, DE 09691", Male,22/1/1955, White, Married-civ-spouse, Sales,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,33394.0,35.0,1887.0,2.41964783,3.709283857,71.6875,13.37876254,9.425293376,13.24802578,37.18109188,45.80014587,64.0,1.0
568,todd Jones,"9715 Schwartz Mills
Port Codyfurt, NM 92384", Male,19/4/1973, White, Married-civ-spouse, Exec-managerial,f, Husband, Masters,>50K, United-States, Private,14.0,0.0,241153.0,48.0,0.0,0.8501844736562745,0.010348421,16.25,13.815634680350989,37.70232112,-1.5677302,30.86867344,28.880607670569045,46.0,1.0
569,Joseph Summers,"828 Rollins Park
flowersside, RI 51454", female,8/3/1972, White, Never-married, Other-service,f,Own_child, 10th,<=50K, United-States, Private,6.0,0.0,34125.0,28.0,0.0,0.569128537,13.46829733,86.4921875,1.471571906,1.70657396,247.0261125,38.88183141,11.21431663,47.0,0.0
570,Jesse Maria,"7862 Morales Inlet Suite 744
South Maria, OK 25279", Male,29/4/1967, White, Married-civ-spouse, tech-support,f, Husband, Masters,<=50K, United-States, Private,14.0,5013.0,308028.0,40.0,0.0,-0.046149713,11.29427267,137.859375,1.559364548,-0.162929567,142.81712,53.02015159,14.67703554,52.0,0.0
571,thomas Sneeden,"0276 Hurst Radial
Payneton, ME 50180", female,18/8/1960, White, Married-civ-spouse, Adm-clerical,f, Wife, Bachelors,>50K, United-States, Local-gov,13.0,0.0,100226.0,40.0,0.0,-0.133974213,5.464095407,138.2421875,4.984949833,-0.7424042670000001,30.95076206,55.14324331,25.52239703,59.0,0.0
572,Larry Mcmahan,"482 Williamson fall
Harveyville, WI 42187", female,30/12/1985, White, Never-married, Craft-repair,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,262062.0,40.0,0.0,4.334565003,1.706101856,43.5,39.58528428,26.33986977,1.403351821,28.49122672,75.5334114,33.0,1.0
573,Michael Williams,"4223 Mary Vista
Danaborough, NY 09395", female,9/4/1975, Black, Never-married, Other-service,t,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,100587.0,15.0,0.0,0.22408072,9.58093427,115.5234375,2.255016722,0.758980598,106.1880965,43.39120102,17.38693095,44.0,0.0
574,Lawrence friddle,"31765 Vicki tunnel
North tanya, SC 13437", Male,2/1/1970, White, Married-civ-spouse, Machine-op-inspct,f, Husband, 7th-8th,<=50K, United-States, Private,4.0,0.0,215047.0,40.0,0.0,0.243279433,8.200522307,117.0859375,2.914715719,0.1151915,71.28334759999998,49.6308289,20.99421207,49.0,0.0
575,William Sexton,"Unit 6443 Box 2758
DPO AA 35294", Male,26/11/1964, White, Married-civ-spouse, Machine-op-inspct,f, Husband, 11th,<=50K, United-States, Private,7.0,0.0,256240.0,40.0,0.0,5.971549921,0.905511422,16.5390625,67.45150502,37.44917217,0.064849717,30.50074342,67.14417042,54.0,1.0
576,Darrell Dickey,"8459 Johnny Port
East Angelica, NV 04193", female,27/8/1969, White, Never-married, Exec-managerial,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,148298.0,50.0,0.0,1.729321514,0.285843093,81.0078125,97.56187291,5.222868449,-1.314893301,39.88822196,28.880607670569045,50.0,1.0
577,Henry Curry,"802 Jesse Mission Apt. 624
Lake Shane, MI 85781", Male,4/11/1987, White, Never-married, Handlers-cleaners,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,280146.0,20.0,0.0,0.7216631370000001,8.55802382,83.875,2.933110368,1.517343046,82.08791866,43.17551389,19.35361505,31.0,0.0
578,Daniel Kasten,"925 Moreno Islands
Jerrymouth, KY 31363", Male,13/6/1987, White, Never-married, Machine-op-inspct,f,Own_child, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,203027.0,40.0,0.0,0.6675457229999999,9.292014262999999,84.2109375,2.446488294,2.068823653,105.9913233,37.4292358,15.45366294,32.0,0.0
579,Joseph Joe,"50416 Goodwin Crossroad Apt. 288
Heatherberg, MA 85034", Male,22/6/1958, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,177907.0,65.0,0.0,0.657025774,4.103211971,95.0625,10.090301,0.348162566,16.36638029,50.1634438,38.94576719,61.0,0.0
580,William Boscio,"1150 Burgess fall Suite 448
Amandaside, NY 05182", Male,27/11/1965, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,342768.0,40.0,0.0,0.143187275,7.222250439,112.25,3.693979933,-0.06839026200000001,60.78298507,49.3373274,20.17714187,54.0,0.0
581,James Mcglothian,"327 Alejandra ford
Port Brendaberg, IA 59255", female,11/11/1972, White, Divorced, Adm-clerical,f, Unmarried, Some-college,<=50K, United-States, Private,10.0,0.0,179262.0,30.0,0.0,0.060274410999999986,5.540142342999999,124.171875,5.881270903,-0.146268783,29.90623931,46.01598047,32.32890571,46.0,0.0
582,Charles Rozon,"223 Patrick Lights Suite 932
Lisashire, WY 30127", female,19/3/1955, White, Married-civ-spouse, Craft-repair,f, Wife, HS-grad,<=50K, United-States, Private,9.0,0.0,152140.0,40.0,0.0,-0.038844229,16.79333926,137.3984375,0.933110368,-0.175691481,349.0957987,45.96556793,10.30783094,64.0,0.0
583,Benito Mcgraw,"611 theodore ford
Yangmouth, AZ 29695", female,6/11/1979, White, Never-married, Sales,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,207375.0,50.0,0.0,0.592869895,10.94581771,96.7578125,1.638795987,0.865436117,132.8675195,45.83525971,15.17225398,39.0,0.0
584,Keith Bishop,"6413 Mark Point Apt. 081
Guzmanton, MN 95078", Male,7/7/1965, White, Never-married, Craft-repair,f,Own_child, Assoc-acdm,<=50K, United-States, Self-emp-not-inc,12.0,0.0,65278.0,40.0,0.0,0.57243348,12.76279228,89.5703125,1.511705686,2.519991161,182.8344956,36.51427024,15.04154881,54.0,0.0
585,Willie Robinson,"13693 tiffany Springs
North Ericbury, CA 68355", Male,26/4/1960, White, Married-civ-spouse, Adm-clerical,f, Husband, Some-college,>50K, United-States, Private,10.0,7688.0,230292.0,40.0,0.0,1.816040308,0.895259543,64.2734375,64.56521739,2.628986771,-0.633357674,52.70195010000001,28.880607670569045,59.0,1.0
586,Joe Dugan,"1989 Villarreal forge
New Brian, NY 53229", Male,23/10/1965, Black, Never-married, Sales,f, Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,182661.0,20.0,0.0,0.8978288000000001,6.6646891089999984,81.4765625,4.572742475,4.114870644,47.24653221,34.45875361,26.34363649,54.0,1.0
587,Gene Rashid,"949 Yoder Hollow
East Kayla, SC 81284", Male,18/8/1968, White, Married-civ-spouse, Sales,f, Husband, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,114413.0,30.0,0.0,0.386495074,9.094177089,95.328125,2.694816054,0.755115427,97.80243629,44.66789069,17.9985973,51.0,0.0
588,Benton Ybarra,"4817 Daniel Bridge Apt. 186
Christineside, AR 75263", female,17/4/1978, Asian-Pac-Islander, Married-spouse-absent, Craft-repair,f, Own_child, 11th,<=50K, South, Private,7.0,0.0,114746.0,40.0,1762.0,0.21281297,15.18640627,110.6640625,1.119565217,0.397928631,294.92016960000007,48.61556421,10.75649847,41.0,0.0
589,Robert Velazquez,"5429 Palmer Summit
Lake tony, Ct 31106", Male,8/3/1997, White, Never-married, Craft-repair,f, Not_in_family, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,241431.0,45.0,0.0,0.084105794,9.14320766,118.53125,2.330267559,-0.115838597,90.29219986,51.13461668,18.55261307,22.0,0.0
590,Adrian Veasey,"9201 Richard Parkway Apt. 765
North Julia, SC 70611", Male,24/4/1934, White, Never-married, tech-support,f,Own_child, Bachelors,<=50K, United-States, federal-gov,13.0,0.0,471452.0,8.0,0.0,0.8501844736562745,1.456423391,18.1171875,50.10785953,3.51995953893099,1.335181593,29.29766978,66.32182537,85.0,1.0
591,Rodger Riis,"7719 frances Drives Apt. 525
West Brandonstad, Vt 96574", Male,25/11/1964, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Self-emp-not-inc,9.0,0.0,183479.0,30.0,0.0,0.435529938,10.21453771,115.0078125,1.93812709,0.35530310299999995,127.29452659999998,45.49836812,14.3072888,54.0,0.0
592,Michael Alexander,"6216 Evans Light Suite 630
North Justinmouth, LA 44989", Male,23/11/1967, White, Divorced, Sales,f, Unmarried, Bachelors,>50K, United-States, Private,13.0,0.0,205424.0,40.0,0.0,5.07825477,-0.045378657,8.3515625,13.815634680350989,25.82328587,-1.427807886,37.2362789,74.26902220000002,51.0,1.0
593,Jacob Warner,"8831 Edwards Point
South Jeremy, WV 03135", Male,10/3/1971, White, Married-civ-spouse, Machine-op-inspct,f, Husband, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,113364.0,55.0,0.0,-0.08030659400000001,1.137613402,130.8828125,53.26254181,-0.558726642,-0.35445929600000003,52.24859763,28.880607670569045,48.0,0.0
594,Steven Lewis,"43317 Jordan Overpass Suite 290
New Larry, WI 44028", Male,5/2/1985, White, Never-married, Other-service,f,Not_in_family, Assoc-voc,<=50K, Cuba, Private,11.0,0.0,215306.0,40.0,0.0,0.350618713,7.864669685,111.296875,2.7198996660000003,0.36261467,78.34011173,43.04491829,16.15697366,34.0,0.0
595,Richard Phillips,"99797 Joyce throughway Suite 786
Perkinsland, GA 44750", female,28/7/1960, White, Divorced, Handlers-cleaners,f,Not_in_family, 11th,<=50K, United-States, Private,7.0,0.0,95855.0,40.0,0.0,4.19320032,4.2662064860000015,45.7109375,10.12792642,25.54482025,19.18914597,28.83903397,36.07896657,59.0,1.0
596,William Walker,"5685 Duran Inlet Suite 879
Lutzview, WV 36258", Male,21/1/1960, White, Married-civ-spouse, Handlers-cleaners,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,210945.0,24.0,0.0,5.42187427,1.22915925,28.546875,56.29598662,34.24317552,-0.059996465,29.13139934,28.880607670569045,59.0,1.0
597,Rufus Galvin,"04352 Cardenas Lock Suite 929
East Cristianfort, MN 11276", Male,29/7/1972, Black, Separated, Adm-clerical,f,Own_child, Some-college,<=50K, United-States, Local-gov,10.0,0.0,59313.0,40.0,0.0,0.46637406,5.38636927,88.7734375,5.519230769,0.403507048,29.91382806,49.28460314,27.70639419,47.0,0.0
598,George Correll,"525 Luke Pike Apt. 770
Smithchester, SD 42848", Male,24/5/1956, Black, Married-civ-spouse, Other-service,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,261192.0,40.0,0.0,0.40635332,8.355048513,110.8359375,2.87541806,0.340234754,77.86955732,47.92422035,19.70332717,63.0,0.0
599,Richard Ensign,"135 fisher Walks Suite 790
New Melissa, SD 82044", Male,24/12/1969, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,203542.0,40.0,0.0,0.284662637,7.669262971,122.4765625,3.4289297660000004,0.984387061,61.49419834,41.54947443,24.14042251,49.0,0.0
600,Brian Murphrey,"7682 Cantu Glen
Monroebury, NH 02629", Male,15/3/1956, White, Never-married, Exec-managerial,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,175387.0,40.0,1876.0,0.385463011,5.536053755,106.0625,6.168896321,0.20427132,32.555276,48.91219013,29.58794333,63.0,0.0
601,francisco Adair,"54088 Duncan falls Apt. 267
South Ashley, WI 31413", Male,1/7/1970, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,<=50K, United-States, Self-emp-not-inc,13.0,0.0,102359.0,30.0,0.0,4.805442612,3.724953771,44.8828125,13.60033445,30.06194003,13.49530196,29.89607549,45.77443021,49.0,1.0
602,Christopher Nichols,"USNS frank
fPO AP 48205", female,16/1/1966, White, Divorced, Other-service,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,118941.0,20.0,0.0,0.60572441,10.17151294,91.296875,2.210702341,1.623263793,107.3612033,38.59127965,20.66504859,53.0,0.0
603,Wally Suggs,"618 Mallory throughway
Grayborough, OK 18624", Male,10/10/1968, White, Married-civ-spouse, Machine-op-inspct,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,54932.0,40.0,0.0,0.20514810000000006,10.76379769,101.421875,1.785117057,0.16560335199999998,121.1406569,46.13814335,17.9354047,51.0,0.0
604,Carl Ponce,"USNS Bowers
fPO AE 78965", Male,10/12/1957, White, Married-civ-spouse, Craft-repair,f, Husband, Assoc-acdm,>50K, United-States, Private,12.0,0.0,198686.0,2.0,0.0,0.050050388,13.54654036,128.9375,1.264214047,0.1559388,190.8732175,48.83722165,15.75386846,61.0,0.0
605,Brent Ketterman,"937 Garza Mount
New Annaport, NH 37591", female,15/10/1964, Black, Never-married, Machine-op-inspct,t, Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,359678.0,48.0,0.0,0.193583235,9.881599629,101.046875,1.945652174,0.179709738,123.9683521,47.36706058,14.01908241,55.0,0.0
606,Carroll talley,"71976 Daniel Curve
New Willieport, DE 55847", female,26/1/1989, White, Never-married, Other-service,f, Unmarried, HS-grad,<=50K, Mexico, Private,9.0,0.0,370494.0,40.0,0.0,0.0282912,5.411043052,140.09375,6.183110368,-0.395483274,29.15179729,53.87781859,31.7256332,30.0,0.0
607,Victor Mcjunkin,"95738 Keller Overpass
Kennedyland, MO 71071", Male,25/9/1969, White, Married-civ-spouse, Sales,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,89718.0,40.0,0.0,-0.005497673000000001,3.2028434210000003,121.484375,12.97742475,-0.128191295,9.07135867,49.09715884,41.77001844,50.0,0.0
608,Jesse Lawrence,"629 Amy Street Suite 874
Johnfort, PA 09982", Male,26/10/1957, White, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Local-gov,9.0,0.0,28996.0,40.0,0.0,1.53630905,7.184802117188757,59.3515625,0.636287625,0.73669556,79.42211559209325,44.96269916349231,10.56698593,62.0,0.0
609,Edward Mclaughlin,"72961 fletcher Harbor Suite 857
Victoriaville, MD 07095", Male,16/2/1965, White, Never-married, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,95108.0,40.0,0.0,0.024181319,8.419689707,142.1953125,3.066889632,-0.5377032970000001,80.13408983,56.81604893,20.56071539,54.0,0.0
610,Everett Boyd,"PSC 2908, Box 8120
APO AA 38330", Male,22/10/1951, White, Married-civ-spouse, Machine-op-inspct,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,115289.0,40.0,0.0,3.669646083,0.018273777,46.9375,103.6204013,14.43963434,-1.259884185,40.08131384,28.880607670569045,68.0,1.0
